La Libertad Avanza,Union por la Patria,Fuente,fecha_mediana,La Libertad Avanza_Encuestas,Union por la Patria_Encuestas,dia,mes,anio
1517.5,730.0,2,2023-09-20 00:00:00,34.7,29.8,20,9,2023
7563.0,8105.0,3,2023-09-20 00:00:00,34.7,29.8,20,9,2023
229.0,0.0,4,2023-09-20 00:00:00,34.7,29.8,20,9,2023
0.0,21118.0,5,2023-09-20 00:00:00,34.7,29.8,20,9,2023
5050.0,4444.0,6,2023-09-20 00:00:00,34.7,29.8,20,9,2023
4552.0,2893.0,7,2023-09-20 00:00:00,34.7,29.8,20,9,2023
8800.0,6761.0,8,2023-09-20 00:00:00,34.7,29.8,20,9,2023
916.5,438.5,9,2023-09-20 00:00:00,34.7,29.8,20,9,2023
4984.5,3290.0,10,2023-09-20 00:00:00,34.7,29.8,20,9,2023
3264.0,2637.5,11,2023-09-20 00:00:00,34.7,29.8,20,9,2023
15381.0,3172.0,12,2023-09-20 00:00:00,34.7,29.8,20,9,2023
5636.0,9033.0,13,2023-09-20 00:00:00,34.7,29.8,20,9,2023
1194.0,1341.0,14,2023-09-20 00:00:00,34.7,29.8,20,9,2023
0.0,743.0,15,2023-09-20 00:00:00,34.7,29.8,20,9,2023
1172.0,376.0,1,2023-09-22 00:00:00,35.5,30.1,22,9,2023
0.0,959.0,2,2023-09-22 00:00:00,35.5,30.1,22,9,2023
5583.0,0.0,3,2023-09-22 00:00:00,35.5,30.1,22,9,2023
0.0,0.0,4,2023-09-22 00:00:00,35.5,30.1,22,9,2023
0.0,0.0,5,2023-09-22 00:00:00,35.5,30.1,22,9,2023
7356.0,18780.0,6,2023-09-22 00:00:00,35.5,30.1,22,9,2023
8312.0,6898.0,7,2023-09-22 00:00:00,35.5,30.1,22,9,2023
3599.0,3599.0,8,2023-09-22 00:00:00,35.5,30.1,22,9,2023
0.0,0.0,9,2023-09-22 00:00:00,35.5,30.1,22,9,2023
3848.0,0.0,10,2023-09-22 00:00:00,35.5,30.1,22,9,2023
6293.0,801.5,11,2023-09-22 00:00:00,35.5,30.1,22,9,2023
19809.5,0.0,12,2023-09-22 00:00:00,35.5,30.1,22,9,2023
8927.5,5058.5,13,2023-09-22 00:00:00,35.5,30.1,22,9,2023
0.0,0.0,14,2023-09-22 00:00:00,35.5,30.1,22,9,2023
0.0,0.0,15,2023-09-22 00:00:00,35.5,30.1,22,9,2023
746.0,530.5,1,2023-09-19 00:00:00,33.7,29.1,19,9,2023
0.0,578.0,2,2023-09-19 00:00:00,33.7,29.1,19,9,2023
5029.5,6188.0,3,2023-09-19 00:00:00,33.7,29.1,19,9,2023
229.0,0.0,4,2023-09-19 00:00:00,33.7,29.1,19,9,2023
0.0,0.0,5,2023-09-19 00:00:00,33.7,29.1,19,9,2023
4177.5,4384.0,6,2023-09-19 00:00:00,33.7,29.1,19,9,2023
4057.5,3781.0,7,2023-09-19 00:00:00,33.7,29.1,19,9,2023
10459.0,8365.0,8,2023-09-19 00:00:00,33.7,29.1,19,9,2023
614.5,614.5,9,2023-09-19 00:00:00,33.7,29.1,19,9,2023
13056.0,8108.5,10,2023-09-19 00:00:00,33.7,29.1,19,9,2023
3413.0,3413.0,11,2023-09-19 00:00:00,33.7,29.1,19,9,2023
11351.5,3172.0,12,2023-09-19 00:00:00,33.7,29.1,19,9,2023
5536.0,12202.0,13,2023-09-19 00:00:00,33.7,29.1,19,9,2023
1901.0,953.0,14,2023-09-19 00:00:00,33.7,29.1,19,9,2023
0.0,0.0,15,2023-09-19 00:00:00,33.7,29.1,19,9,2023
251.0,460.0,1,2023-09-15 00:00:00,33.0,26.0,15,9,2023
0.0,730.0,2,2023-09-15 00:00:00,33.0,26.0,15,9,2023
7563.0,6520.0,3,2023-09-15 00:00:00,33.0,26.0,15,9,2023
229.0,52.0,4,2023-09-15 00:00:00,33.0,26.0,15,9,2023
0.0,0.0,5,2023-09-15 00:00:00,33.0,26.0,15,9,2023
5050.0,3139.5,6,2023-09-15 00:00:00,33.0,26.0,15,9,2023
3228.0,2611.5,7,2023-09-15 00:00:00,33.0,26.0,15,9,2023
6683.5,6806.0,8,2023-09-15 00:00:00,33.0,26.0,15,9,2023
854.0,854.0,9,2023-09-15 00:00:00,33.0,26.0,15,9,2023
13056.0,3290.0,10,2023-09-15 00:00:00,33.0,26.0,15,9,2023
2888.0,1826.0,11,2023-09-15 00:00:00,33.0,26.0,15,9,2023
17358.5,14527.0,12,2023-09-15 00:00:00,33.0,26.0,15,9,2023
5636.0,3495.0,13,2023-09-15 00:00:00,33.0,26.0,15,9,2023
714.0,953.0,14,2023-09-15 00:00:00,33.0,26.0,15,9,2023
639.0,743.0,15,2023-09-15 00:00:00,33.0,26.0,15,9,2023
470.0,460.0,1,2023-09-11 00:00:00,33.2,32.2,11,9,2023
390.0,578.0,2,2023-09-11 00:00:00,33.2,32.2,11,9,2023
8394.0,6520.0,3,2023-09-11 00:00:00,33.2,32.2,11,9,2023
1042.5,80.5,4,2023-09-11 00:00:00,33.2,32.2,11,9,2023
13107.0,0.0,5,2023-09-11 00:00:00,33.2,32.2,11,9,2023
5535.0,4196.5,6,2023-09-11 00:00:00,33.2,32.2,11,9,2023
3676.0,3065.0,7,2023-09-11 00:00:00,33.2,32.2,11,9,2023
7102.5,6806.0,8,2023-09-11 00:00:00,33.2,32.2,11,9,2023
892.0,580.5,9,2023-09-11 00:00:00,33.2,32.2,11,9,2023
4878.0,3290.0,10,2023-09-11 00:00:00,33.2,32.2,11,9,2023
3291.0,1833.5,11,2023-09-11 00:00:00,33.2,32.2,11,9,2023
16357.0,14527.0,12,2023-09-11 00:00:00,33.2,32.2,11,9,2023
7523.0,6040.0,13,2023-09-11 00:00:00,33.2,32.2,11,9,2023
1254.5,890.5,14,2023-09-11 00:00:00,33.2,32.2,11,9,2023
620.0,681.5,15,2023-09-11 00:00:00,33.2,32.2,11,9,2023
488.5,460.0,1,2023-09-13 00:00:00,33.9,27.4,13,9,2023
0.0,730.0,2,2023-09-13 00:00:00,33.9,27.4,13,9,2023
8516.5,6530.0,3,2023-09-13 00:00:00,33.9,27.4,13,9,2023
229.0,52.0,4,2023-09-13 00:00:00,33.9,27.4,13,9,2023
0.0,0.0,5,2023-09-13 00:00:00,33.9,27.4,13,9,2023
5606.0,4374.0,6,2023-09-13 00:00:00,33.9,27.4,13,9,2023
3286.0,1484.0,7,2023-09-13 00:00:00,33.9,27.4,13,9,2023
7747.0,6851.0,8,2023-09-13 00:00:00,33.9,27.4,13,9,2023
854.0,433.5,9,2023-09-13 00:00:00,33.9,27.4,13,9,2023
4889.0,3326.5,10,2023-09-13 00:00:00,33.9,27.4,13,9,2023
2749.0,1800.5,11,2023-09-13 00:00:00,33.9,27.4,13,9,2023
19763.0,14527.0,12,2023-09-13 00:00:00,33.9,27.4,13,9,2023
6057.0,3308.0,13,2023-09-13 00:00:00,33.9,27.4,13,9,2023
600.5,953.0,14,2023-09-13 00:00:00,33.9,27.4,13,9,2023
639.0,743.0,15,2023-09-13 00:00:00,33.9,27.4,13,9,2023
467.0,0.0,1,2023-09-07 00:00:00,34.0,29.0,7,9,2023
390.0,385.0,2,2023-09-07 00:00:00,34.0,29.0,7,9,2023
11074.0,0.0,3,2023-09-07 00:00:00,34.0,29.0,7,9,2023
0.0,109.0,4,2023-09-07 00:00:00,34.0,29.0,7,9,2023
0.0,0.0,5,2023-09-07 00:00:00,34.0,29.0,7,9,2023
7358.0,8736.0,6,2023-09-07 00:00:00,34.0,29.0,7,9,2023
4447.0,4447.0,7,2023-09-07 00:00:00,34.0,29.0,7,9,2023
6420.0,5989.0,8,2023-09-07 00:00:00,34.0,29.0,7,9,2023
1020.0,441.0,9,2023-09-07 00:00:00,34.0,29.0,7,9,2023
5351.0,3676.0,10,2023-09-07 00:00:00,34.0,29.0,7,9,2023
2722.0,1593.0,11,2023-09-07 00:00:00,34.0,29.0,7,9,2023
16357.0,0.0,12,2023-09-07 00:00:00,34.0,29.0,7,9,2023
9236.0,4689.0,13,2023-09-07 00:00:00,34.0,29.0,7,9,2023
1421.0,1390.5,14,2023-09-07 00:00:00,34.0,29.0,7,9,2023
620.0,620.0,15,2023-09-07 00:00:00,34.0,29.0,7,9,2023
757.0,0.0,1,2023-09-07 00:00:00,33.1,29.4,7,9,2023
390.0,0.0,2,2023-09-07 00:00:00,33.1,29.4,7,9,2023
8394.0,0.0,3,2023-09-07 00:00:00,33.1,29.4,7,9,2023
0.0,0.0,4,2023-09-07 00:00:00,33.1,29.4,7,9,2023
0.0,0.0,5,2023-09-07 00:00:00,33.1,29.4,7,9,2023
10650.0,6654.5,6,2023-09-07 00:00:00,33.1,29.4,7,9,2023
4537.0,4447.0,7,2023-09-07 00:00:00,33.1,29.4,7,9,2023
5936.0,9729.5,8,2023-09-07 00:00:00,33.1,29.4,7,9,2023
2240.0,813.5,9,2023-09-07 00:00:00,33.1,29.4,7,9,2023
4058.0,4271.5,10,2023-09-07 00:00:00,33.1,29.4,7,9,2023
2331.0,1453.0,11,2023-09-07 00:00:00,33.1,29.4,7,9,2023
17307.0,0.0,12,2023-09-07 00:00:00,33.1,29.4,7,9,2023
8656.0,0.0,13,2023-09-07 00:00:00,33.1,29.4,7,9,2023
0.0,828.0,14,2023-09-07 00:00:00,33.1,29.4,7,9,2023
620.0,620.0,15,2023-09-07 00:00:00,33.1,29.4,7,9,2023
470.0,0.0,1,2023-09-04 00:00:00,31.1,28.1,4,9,2023
0.0,545.5,2,2023-09-04 00:00:00,31.1,28.1,4,9,2023
13754.0,0.0,3,2023-09-04 00:00:00,31.1,28.1,4,9,2023
1856.0,109.0,4,2023-09-04 00:00:00,31.1,28.1,4,9,2023
13107.0,0.0,5,2023-09-04 00:00:00,31.1,28.1,4,9,2023
5535.0,6845.0,6,2023-09-04 00:00:00,31.1,28.1,4,9,2023
4284.0,1958.5,7,2023-09-04 00:00:00,31.1,28.1,4,9,2023
9996.5,0.0,8,2023-09-04 00:00:00,31.1,28.1,4,9,2023
1020.0,423.0,9,2023-09-04 00:00:00,31.1,28.1,4,9,2023
4855.0,2434.0,10,2023-09-04 00:00:00,31.1,28.1,4,9,2023
3299.0,932.0,11,2023-09-04 00:00:00,31.1,28.1,4,9,2023
15407.0,0.0,12,2023-09-04 00:00:00,31.1,28.1,4,9,2023
10857.0,7755.0,13,2023-09-04 00:00:00,31.1,28.1,4,9,2023
1421.0,1953.0,14,2023-09-04 00:00:00,31.1,28.1,4,9,2023
622.0,0.0,15,2023-09-04 00:00:00,31.1,28.1,4,9,2023
487.5,271.0,1,2023-09-01 00:00:00,36.0,30.6,1,9,2023
0.0,680.0,2,2023-09-01 00:00:00,36.0,30.6,1,9,2023
7568.0,6855.5,3,2023-09-01 00:00:00,36.0,30.6,1,9,2023
1856.0,109.0,4,2023-09-01 00:00:00,36.0,30.6,1,9,2023
13107.0,0.0,5,2023-09-01 00:00:00,36.0,30.6,1,9,2023
4337.0,3210.0,6,2023-09-01 00:00:00,36.0,30.6,1,9,2023
4805.0,3212.0,7,2023-09-01 00:00:00,36.0,30.6,1,9,2023
12637.0,9704.5,8,2023-09-01 00:00:00,36.0,30.6,1,9,2023
320.0,380.0,9,2023-09-01 00:00:00,36.0,30.6,1,9,2023
2592.5,1590.0,10,2023-09-01 00:00:00,36.0,30.6,1,9,2023
6240.0,3943.0,11,2023-09-01 00:00:00,36.0,30.6,1,9,2023
16420.5,16229.5,12,2023-09-01 00:00:00,36.0,30.6,1,9,2023
8291.0,8363.0,13,2023-09-01 00:00:00,36.0,30.6,1,9,2023
1687.0,941.5,14,2023-09-01 00:00:00,36.0,30.6,1,9,2023
312.0,0.0,15,2023-09-01 00:00:00,36.0,30.6,1,9,2023
1536.5,0.0,1,2023-09-02 00:00:00,33.2,28.5,2,9,2023
0.0,0.0,2,2023-09-02 00:00:00,33.2,28.5,2,9,2023
0.0,0.0,3,2023-09-02 00:00:00,33.2,28.5,2,9,2023
1856.0,0.0,4,2023-09-02 00:00:00,33.2,28.5,2,9,2023
13107.0,0.0,5,2023-09-02 00:00:00,33.2,28.5,2,9,2023
3750.0,3483.0,6,2023-09-02 00:00:00,33.2,28.5,2,9,2023
3630.0,3251.0,7,2023-09-02 00:00:00,33.2,28.5,2,9,2023
7829.0,10988.5,8,2023-09-02 00:00:00,33.2,28.5,2,9,2023
156.0,0.0,9,2023-09-02 00:00:00,33.2,28.5,2,9,2023
1343.0,444.0,10,2023-09-02 00:00:00,33.2,28.5,2,9,2023
6567.0,5472.0,11,2023-09-02 00:00:00,33.2,28.5,2,9,2023
0.0,0.0,12,2023-09-02 00:00:00,33.2,28.5,2,9,2023
8023.0,7755.0,13,2023-09-02 00:00:00,33.2,28.5,2,9,2023
6104.5,118.0,14,2023-09-02 00:00:00,33.2,28.5,2,9,2023
312.0,0.0,15,2023-09-02 00:00:00,33.2,28.5,2,9,2023
0.0,0.0,1,2023-09-01 00:00:00,37.3,25.8,1,9,2023
0.0,0.0,2,2023-09-01 00:00:00,37.3,25.8,1,9,2023
0.0,0.0,3,2023-09-01 00:00:00,37.3,25.8,1,9,2023
0.0,0.0,4,2023-09-01 00:00:00,37.3,25.8,1,9,2023
0.0,0.0,5,2023-09-01 00:00:00,37.3,25.8,1,9,2023
2345.5,941.0,6,2023-09-01 00:00:00,37.3,25.8,1,9,2023
3630.0,3752.0,7,2023-09-01 00:00:00,37.3,25.8,1,9,2023
6688.5,10988.5,8,2023-09-01 00:00:00,37.3,25.8,1,9,2023
156.0,0.0,9,2023-09-01 00:00:00,37.3,25.8,1,9,2023
444.0,444.0,10,2023-09-01 00:00:00,37.3,25.8,1,9,2023
6686.0,4770.0,11,2023-09-01 00:00:00,37.3,25.8,1,9,2023
0.0,0.0,12,2023-09-01 00:00:00,37.3,25.8,1,9,2023
17883.0,6040.0,13,2023-09-01 00:00:00,37.3,25.8,1,9,2023
9406.0,118.0,14,2023-09-01 00:00:00,37.3,25.8,1,9,2023
312.0,0.0,15,2023-09-01 00:00:00,37.3,25.8,1,9,2023
0.0,0.0,1,2023-09-01 00:00:00,34.1,32.2,1,9,2023
0.0,0.0,2,2023-09-01 00:00:00,34.1,32.2,1,9,2023
0.0,0.0,3,2023-09-01 00:00:00,34.1,32.2,1,9,2023
0.0,0.0,4,2023-09-01 00:00:00,34.1,32.2,1,9,2023
0.0,0.0,5,2023-09-01 00:00:00,34.1,32.2,1,9,2023
2345.5,941.0,6,2023-09-01 00:00:00,34.1,32.2,1,9,2023
3630.0,3752.0,7,2023-09-01 00:00:00,34.1,32.2,1,9,2023
6688.5,10988.5,8,2023-09-01 00:00:00,34.1,32.2,1,9,2023
156.0,0.0,9,2023-09-01 00:00:00,34.1,32.2,1,9,2023
444.0,444.0,10,2023-09-01 00:00:00,34.1,32.2,1,9,2023
6686.0,4770.0,11,2023-09-01 00:00:00,34.1,32.2,1,9,2023
0.0,0.0,12,2023-09-01 00:00:00,34.1,32.2,1,9,2023
17883.0,6040.0,13,2023-09-01 00:00:00,34.1,32.2,1,9,2023
9406.0,118.0,14,2023-09-01 00:00:00,34.1,32.2,1,9,2023
312.0,0.0,15,2023-09-01 00:00:00,34.1,32.2,1,9,2023
507.0,244.0,1,2023-08-27 00:00:00,28.1,20.5,27,8,2023
2229.5,1566.0,2,2023-08-27 00:00:00,28.1,20.5,27,8,2023
7568.0,7641.5,3,2023-08-27 00:00:00,28.1,20.5,27,8,2023
0.0,0.0,4,2023-08-27 00:00:00,28.1,20.5,27,8,2023
0.0,0.0,5,2023-08-27 00:00:00,28.1,20.5,27,8,2023
6152.5,4169.0,6,2023-08-27 00:00:00,28.1,20.5,27,8,2023
5149.0,2690.0,7,2023-08-27 00:00:00,28.1,20.5,27,8,2023
11851.0,7891.5,8,2023-08-27 00:00:00,28.1,20.5,27,8,2023
1105.0,477.5,9,2023-08-27 00:00:00,28.1,20.5,27,8,2023
2223.0,5306.0,10,2023-08-27 00:00:00,28.1,20.5,27,8,2023
5242.5,2865.0,11,2023-08-27 00:00:00,28.1,20.5,27,8,2023
15663.5,15243.5,12,2023-08-27 00:00:00,28.1,20.5,27,8,2023
8787.0,3534.0,13,2023-08-27 00:00:00,28.1,20.5,27,8,2023
992.5,1389.0,14,2023-08-27 00:00:00,28.1,20.5,27,8,2023
257.0,433.0,15,2023-08-27 00:00:00,28.1,20.5,27,8,2023
507.0,244.0,1,2023-08-26 00:00:00,34.2,30.6,26,8,2023
2229.5,1566.0,2,2023-08-26 00:00:00,34.2,30.6,26,8,2023
8254.0,7715.0,3,2023-08-26 00:00:00,34.2,30.6,26,8,2023
0.0,0.0,4,2023-08-26 00:00:00,34.2,30.6,26,8,2023
0.0,0.0,5,2023-08-26 00:00:00,34.2,30.6,26,8,2023
9860.0,4169.0,6,2023-08-26 00:00:00,34.2,30.6,26,8,2023
5149.0,2448.0,7,2023-08-26 00:00:00,34.2,30.6,26,8,2023
13028.0,7209.0,8,2023-08-26 00:00:00,34.2,30.6,26,8,2023
1890.0,477.5,9,2023-08-26 00:00:00,34.2,30.6,26,8,2023
2223.0,4315.0,10,2023-08-26 00:00:00,34.2,30.6,26,8,2023
5134.0,2865.0,11,2023-08-26 00:00:00,34.2,30.6,26,8,2023
15663.5,15243.5,12,2023-08-26 00:00:00,34.2,30.6,26,8,2023
9029.0,3462.0,13,2023-08-26 00:00:00,34.2,30.6,26,8,2023
923.0,1389.0,14,2023-08-26 00:00:00,34.2,30.6,26,8,2023
257.0,433.0,15,2023-08-26 00:00:00,34.2,30.6,26,8,2023
2009.5,401.0,1,2023-08-15 00:00:00,35.0,25.0,15,8,2023
2822.5,450.0,2,2023-08-15 00:00:00,35.0,25.0,15,8,2023
9377.0,8433.0,3,2023-08-15 00:00:00,35.0,25.0,15,8,2023
1520.5,0.0,4,2023-08-15 00:00:00,35.0,25.0,15,8,2023
0.0,15541.0,5,2023-08-15 00:00:00,35.0,25.0,15,8,2023
11168.5,3811.0,6,2023-08-15 00:00:00,35.0,25.0,15,8,2023
8946.0,4041.0,7,2023-08-15 00:00:00,35.0,25.0,15,8,2023
5692.0,5870.0,8,2023-08-15 00:00:00,35.0,25.0,15,8,2023
2110.0,548.5,9,2023-08-15 00:00:00,35.0,25.0,15,8,2023
3795.5,3479.0,10,2023-08-15 00:00:00,35.0,25.0,15,8,2023
7737.0,4289.5,11,2023-08-15 00:00:00,35.0,25.0,15,8,2023
14827.5,13550.0,12,2023-08-15 00:00:00,35.0,25.0,15,8,2023
7587.0,3572.0,13,2023-08-15 00:00:00,35.0,25.0,15,8,2023
2318.5,990.0,14,2023-08-15 00:00:00,35.0,25.0,15,8,2023
1576.5,1234.0,15,2023-08-15 00:00:00,35.0,25.0,15,8,2023
1122.0,972.5,1,2023-08-19 00:00:00,32.1,26.8,19,8,2023
0.0,0.0,2,2023-08-19 00:00:00,32.1,26.8,19,8,2023
23305.0,17505.0,3,2023-08-19 00:00:00,32.1,26.8,19,8,2023
0.0,0.0,4,2023-08-19 00:00:00,32.1,26.8,19,8,2023
0.0,0.0,5,2023-08-19 00:00:00,32.1,26.8,19,8,2023
12184.0,6688.0,6,2023-08-19 00:00:00,32.1,26.8,19,8,2023
9783.0,3914.0,7,2023-08-19 00:00:00,32.1,26.8,19,8,2023
8843.0,6060.0,8,2023-08-19 00:00:00,32.1,26.8,19,8,2023
2459.0,2649.0,9,2023-08-19 00:00:00,32.1,26.8,19,8,2023
2439.0,0.0,10,2023-08-19 00:00:00,32.1,26.8,19,8,2023
9387.0,6080.5,11,2023-08-19 00:00:00,32.1,26.8,19,8,2023
18361.5,13550.0,12,2023-08-19 00:00:00,32.1,26.8,19,8,2023
14752.0,1991.0,13,2023-08-19 00:00:00,32.1,26.8,19,8,2023
2076.0,615.5,14,2023-08-19 00:00:00,32.1,26.8,19,8,2023
1502.5,1234.0,15,2023-08-19 00:00:00,32.1,26.8,19,8,2023
2549.0,375.0,1,2023-08-17 00:00:00,34.0,23.1,17,8,2023
907.0,1684.0,2,2023-08-17 00:00:00,34.0,23.1,17,8,2023
14787.5,12010.0,3,2023-08-17 00:00:00,34.0,23.1,17,8,2023
0.0,0.0,4,2023-08-17 00:00:00,34.0,23.1,17,8,2023
0.0,15541.0,5,2023-08-17 00:00:00,34.0,23.1,17,8,2023
7959.5,6693.5,6,2023-08-17 00:00:00,34.0,23.1,17,8,2023
8876.0,4471.0,7,2023-08-17 00:00:00,34.0,23.1,17,8,2023
8186.5,9423.0,8,2023-08-17 00:00:00,34.0,23.1,17,8,2023
13943.0,4842.0,9,2023-08-17 00:00:00,34.0,23.1,17,8,2023
4787.0,0.0,10,2023-08-17 00:00:00,34.0,23.1,17,8,2023
8794.0,5494.0,11,2023-08-17 00:00:00,34.0,23.1,17,8,2023
17361.0,15185.0,12,2023-08-17 00:00:00,34.0,23.1,17,8,2023
8280.0,8973.0,13,2023-08-17 00:00:00,34.0,23.1,17,8,2023
1698.5,531.0,14,2023-08-17 00:00:00,34.0,23.1,17,8,2023
1668.0,1668.0,15,2023-08-17 00:00:00,34.0,23.1,17,8,2023
2549.0,178.0,1,2023-08-17 00:00:00,38.5,32.3,17,8,2023
907.0,1684.0,2,2023-08-17 00:00:00,38.5,32.3,17,8,2023
14787.5,11199.0,3,2023-08-17 00:00:00,38.5,32.3,17,8,2023
0.0,0.0,4,2023-08-17 00:00:00,38.5,32.3,17,8,2023
0.0,15541.0,5,2023-08-17 00:00:00,38.5,32.3,17,8,2023
6865.0,6570.5,6,2023-08-17 00:00:00,38.5,32.3,17,8,2023
8375.0,8235.0,7,2023-08-17 00:00:00,38.5,32.3,17,8,2023
7530.0,10145.0,8,2023-08-17 00:00:00,38.5,32.3,17,8,2023
17384.5,0.0,9,2023-08-17 00:00:00,38.5,32.3,17,8,2023
10058.5,0.0,10,2023-08-17 00:00:00,38.5,32.3,17,8,2023
8736.5,20385.0,11,2023-08-17 00:00:00,38.5,32.3,17,8,2023
17361.0,15185.0,12,2023-08-17 00:00:00,38.5,32.3,17,8,2023
8280.0,8973.0,13,2023-08-17 00:00:00,38.5,32.3,17,8,2023
2588.5,411.0,14,2023-08-17 00:00:00,38.5,32.3,17,8,2023
1576.5,1668.0,15,2023-08-17 00:00:00,38.5,32.3,17,8,2023
2033.5,762.5,1,2023-08-14 00:00:00,32.3,28.1,14,8,2023
2822.5,556.0,2,2023-08-14 00:00:00,32.3,28.1,14,8,2023
9377.0,8433.0,3,2023-08-14 00:00:00,32.3,28.1,14,8,2023
1520.5,0.0,4,2023-08-14 00:00:00,32.3,28.1,14,8,2023
0.0,15541.0,5,2023-08-14 00:00:00,32.3,28.1,14,8,2023
13048.0,6749.0,6,2023-08-14 00:00:00,32.3,28.1,14,8,2023
11864.0,4133.0,7,2023-08-14 00:00:00,32.3,28.1,14,8,2023
4570.5,6694.5,8,2023-08-14 00:00:00,32.3,28.1,14,8,2023
981.0,548.5,9,2023-08-14 00:00:00,32.3,28.1,14,8,2023
7426.5,4579.0,10,2023-08-14 00:00:00,32.3,28.1,14,8,2023
8295.0,7649.0,11,2023-08-14 00:00:00,32.3,28.1,14,8,2023
9691.0,10070.0,12,2023-08-14 00:00:00,32.3,28.1,14,8,2023
6514.0,7344.5,13,2023-08-14 00:00:00,32.3,28.1,14,8,2023
2606.0,1754.5,14,2023-08-14 00:00:00,32.3,28.1,14,8,2023
1485.0,0.0,15,2023-08-14 00:00:00,32.3,28.1,14,8,2023
1119.0,54.5,1,2023-08-13 00:00:00,29.86,27.28,13,8,2023
3450.0,234.0,2,2023-08-13 00:00:00,29.86,27.28,13,8,2023
0.0,2497.0,3,2023-08-13 00:00:00,29.86,27.28,13,8,2023
0.0,0.0,4,2023-08-13 00:00:00,29.86,27.28,13,8,2023
0.0,0.0,5,2023-08-13 00:00:00,29.86,27.28,13,8,2023
6323.5,1958.5,6,2023-08-13 00:00:00,29.86,27.28,13,8,2023
10870.0,1831.0,7,2023-08-13 00:00:00,29.86,27.28,13,8,2023
4490.0,2104.0,8,2023-08-13 00:00:00,29.86,27.28,13,8,2023
4975.0,451.5,9,2023-08-13 00:00:00,29.86,27.28,13,8,2023
1610.0,1548.0,10,2023-08-13 00:00:00,29.86,27.28,13,8,2023
14962.0,830.5,11,2023-08-13 00:00:00,29.86,27.28,13,8,2023
13614.0,2339.0,12,2023-08-13 00:00:00,29.86,27.28,13,8,2023
1474.0,3394.0,13,2023-08-13 00:00:00,29.86,27.28,13,8,2023
7277.0,1416.0,14,2023-08-13 00:00:00,29.86,27.28,13,8,2023
0.0,0.0,15,2023-08-13 00:00:00,29.86,27.28,13,8,2023
615.0,329.5,1,2023-08-02 00:00:00,20.8,30.8,2,8,2023
0.0,704.0,2,2023-08-02 00:00:00,20.8,30.8,2,8,2023
11782.0,7089.5,3,2023-08-02 00:00:00,20.8,30.8,2,8,2023
0.0,28.0,4,2023-08-02 00:00:00,20.8,30.8,2,8,2023
0.0,0.0,5,2023-08-02 00:00:00,20.8,30.8,2,8,2023
5633.0,1583.0,6,2023-08-02 00:00:00,20.8,30.8,2,8,2023
3932.0,2844.0,7,2023-08-02 00:00:00,20.8,30.8,2,8,2023
14792.0,6498.0,8,2023-08-02 00:00:00,20.8,30.8,2,8,2023
0.0,130.0,9,2023-08-02 00:00:00,20.8,30.8,2,8,2023
1223.0,2376.5,10,2023-08-02 00:00:00,20.8,30.8,2,8,2023
0.0,997.0,11,2023-08-02 00:00:00,20.8,30.8,2,8,2023
0.0,3739.0,12,2023-08-02 00:00:00,20.8,30.8,2,8,2023
0.0,4747.0,13,2023-08-02 00:00:00,20.8,30.8,2,8,2023
0.0,702.0,14,2023-08-02 00:00:00,20.8,30.8,2,8,2023
0.0,0.0,15,2023-08-02 00:00:00,20.8,30.8,2,8,2023
615.0,504.5,1,2023-08-02 00:00:00,19.5,30.1,2,8,2023
0.0,704.0,2,2023-08-02 00:00:00,19.5,30.1,2,8,2023
11782.0,6967.0,3,2023-08-02 00:00:00,19.5,30.1,2,8,2023
0.0,28.0,4,2023-08-02 00:00:00,19.5,30.1,2,8,2023
0.0,0.0,5,2023-08-02 00:00:00,19.5,30.1,2,8,2023
10459.0,1418.0,6,2023-08-02 00:00:00,19.5,30.1,2,8,2023
3932.0,2633.0,7,2023-08-02 00:00:00,19.5,30.1,2,8,2023
14792.0,8526.0,8,2023-08-02 00:00:00,19.5,30.1,2,8,2023
0.0,130.0,9,2023-08-02 00:00:00,19.5,30.1,2,8,2023
1431.0,4273.0,10,2023-08-02 00:00:00,19.5,30.1,2,8,2023
0.0,997.0,11,2023-08-02 00:00:00,19.5,30.1,2,8,2023
0.0,0.0,12,2023-08-02 00:00:00,19.5,30.1,2,8,2023
0.0,4353.0,13,2023-08-02 00:00:00,19.5,30.1,2,8,2023
0.0,702.0,14,2023-08-02 00:00:00,19.5,30.1,2,8,2023
0.0,0.0,15,2023-08-02 00:00:00,19.5,30.1,2,8,2023
0.0,412.0,1,2023-07-29 00:00:00,20.0,31.0,29,7,2023
0.0,1843.5,2,2023-07-29 00:00:00,20.0,31.0,29,7,2023
0.0,6967.0,3,2023-07-29 00:00:00,20.0,31.0,29,7,2023
0.0,28.0,4,2023-07-29 00:00:00,20.0,31.0,29,7,2023
0.0,0.0,5,2023-07-29 00:00:00,20.0,31.0,29,7,2023
10687.5,3771.0,6,2023-07-29 00:00:00,20.0,31.0,29,7,2023
3404.0,3127.5,7,2023-07-29 00:00:00,20.0,31.0,29,7,2023
4719.5,6498.0,8,2023-07-29 00:00:00,20.0,31.0,29,7,2023
0.0,156.0,9,2023-07-29 00:00:00,20.0,31.0,29,7,2023
0.0,3493.0,10,2023-07-29 00:00:00,20.0,31.0,29,7,2023
1417.0,1434.0,11,2023-07-29 00:00:00,20.0,31.0,29,7,2023
