Union por la Patria,Juntos por el Cambio,La Libertad Avanza,Hacemos juntos nuestro Pais,Frente de Izquierda y Trabajadores,Inicio,Final
28.846611062271215,30.230858877890263,24.1704501564794,2.680403138501746,2.7322382601297797,2023-07-25,2023-07-27
28.83588823793398,29.991621103850527,24.585620886081553,2.6854953503615926,2.728462987127944,2023-07-25,2023-07-29
28.822837667667493,29.74356495676202,25.011006642072484,2.6942182483924677,2.7254307032292697,2023-07-25,2023-08-02
28.80775260477521,29.487450265829786,25.44538385724999,2.70665991163881,2.723158374561706,2023-07-31,2023-08-03
28.790946136275785,29.224086153882787,25.887460541550094,2.7229045973599506,2.721661762782041,2023-07-31,2023-08-04
28.772751182902887,28.95433103737404,26.33587628204773,2.74303274103005,2.7209554250758856,2023-08-01,2023-08-01
28.753520499105157,28.67909262638043,26.78920224295629,2.7671209563381405,2.7210527141576772,2023-08-13,2023-08-13
28.73362667304645,28.399327924603007,27.245941165628235,2.795242035188097,2.721965778270686,2023-08-13,2023-08-25
28.713462126605556,28.116043229366632,27.704527368554718,2.8274649476986875,2.7237055611870034,2023-08-14,2023-08-16
28.693439115376442,27.830294131620384,28.1633267473654,2.8638548422035166,2.7262818022075432,2023-08-16,2023-08-17
28.673989728668012,27.543185515937218,28.62063677482868,2.9044730452510388,2.7297030361620624,2023-08-16,2023-08-18
28.655565889504352,27.255871560513903,29.07468650085192,2.9493770616045873,2.733976593409132,2023-08-18,2023-08-21
28.638639354624566,26.969555737171653,29.523636552481005,2.998620574242353,2.7391085998361504,2023-08-22,2023-08-30
28.62370171448277,26.685490811355386,29.9655791339006,3.052253444357377,2.7451039768593617,2023-08-22,2023-08-31
28.61126439324824,26.404978842133893,30.398538026434064,3.1103217113575647,2.7519664414238,2023-08-29,2023-09-04
28.601858648805184,26.12937118220035,30.8204685885436,3.172867592865672,2.7596985060033674,2023-09-01,2023-09-01
28.596035572753017,25.860068477871643,31.22925775582976,3.239929484719327,2.7683014786007725,2023-09-01,2023-09-03
28.594366090406147,25.59852066908858,31.62272404103251,3.311541960971014,2.777775462747549,2023-09-01,2023-09-20
28.597440960793996,25.3462269894163,31.9986175340297,3.3877357738880685,2.7881193575040655,2023-09-03,2023-09-05
28.6058707766612,25.1047359660436,32.35461990183845,3.468537853952669,2.7993308574595197,2023-09-04,2023-09-10
28.620285964467293,24.875645419783645,32.68834438861475,3.5539713098619368,2.811406452731923,2023-09-06,2023-09-08
28.641336784386887,24.660602465073147,32.99733581565263,3.6440554285277367,2.8243414289681255,2023-09-09,2023-09-18
28.669693330309805,24.461303509973256,33.27907058138547,3.738805675076848,2.8381298673438167,2023-09-11,2023-09-20
28.7060455298408,24.279494256168938,33.53095666138509,3.8382336928509355,2.8527646445634787,2023-09-14,2023-09-25
28.75110314429967,24.116969698968923,33.75033360836224,3.9423473034064793,2.8682374328604503,2023-09-16,2023-09-21
28.805595768721425,23.97557412730638,33.934472552166,4.051150506514845,2.8845386999968916,2023-09-20,2023-09-25
28.870272831855978,23.857201123738072,34.080576199784474,4.164643480162213,2.9016577092637803,2023-09-21,2023-09-29
28.945903596168428,23.76379356444503,34.18577883534468,4.282822580549678,2.919582519480933,2023-09-22,2023-09-22
29.033277157838803,23.697343619232278,34.24714632011185,4.4056803420932065,2.9382999849969913,2023-09-25,2023-09-28
29.133202446762347,23.65989275152871,34.26167609249026,4.533205477423551,2.957795755689414,2023-09-28,2023-10-03
29.24650822654923,23.653531718387093,34.22629716802285,4.665382877386379,2.9780542769644995,2023-09-30,2023-10-07
29.374043094524787,23.680400570484643,34.13787013939137,4.802193611042186,2.999058789757367,2023-10-02,2023-10-05
29.516675481729358,23.74268865212222,33.99318717641589,4.943614925666339,3.0207913305319707,2023-10-02,2023-10-11
29.675293652918306,23.842634601224553,33.78897202605597,5.089620246749079,3.0432327312810727,2023-10-03,2023-10-04
29.850805706562205,23.98252634934105,33.521880012409184,5.24017917799553,3.0663626195262843,2023-10-03,2023-10-09
30.044139574846618,24.164701121644192,33.188498036712105,5.395257501325603,3.0901594183180343,2023-10-07,2023-10-10
30.256243023672035,24.391545436931132,32.785344577339885,5.554817176874068,3.1146003462355836,2023-10-08,2023-10-10
30.48808365265422,24.665495107622554,32.308869689806585,5.7188163429906504,3.139661417387014,2023-10-09,2023-10-11
30.74064889512369,24.989035239763815,31.755455006765285,5.887209316239876,3.1653174414092327,2023-10-09,2023-10-12
31.014946018126643,25.364700233023576,31.12141373800696,6.059946591401087,3.191542023467992,2023-10-10,2023-10-13
31.312002122423685,25.79507378069483,30.402990670461943,6.236974841468524,3.218307564257838,2023-10-17,2023-10-19
31.632864142490753,26.28278886969455,29.596362168198905,6.418236917651357,3.2455852600021764,2023-10-20,2023-10-20
