,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_epochs,param_optimizer__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
118,16.276853958765667,0.7220143695977439,0.8305916786193848,0.11413945798671711,112,0.09476315789473684,"{'epochs': 112, 'optimizer__learning_rate': 0.09476315789473684}",-1.4511247242775425,-1.8044303374331279,-1.359105271963776,-1.5382201112248157,0.1919510498442108,275
119,17.055194934209187,0.4784544044181829,0.8510557015736898,0.03333826262245365,112,0.1,"{'epochs': 112, 'optimizer__learning_rate': 0.1}",-1.7150841579089176,-1.9282963334396457,-1.617428139462597,-1.7536028769370535,0.12980120002864473,314
120,21.712024450302124,1.1411160706567818,0.7808841069539388,0.03599314652084706,133,0.0005,"{'epochs': 133, 'optimizer__learning_rate': 0.0005}",-2.1025049107558784,-1.745082224674117,-1.5821926280130034,-1.8099265878143331,0.2173090141811433,321
121,21.96306316057841,0.1513907262610178,0.8955043951670328,0.09721240505445664,133,0.005736842105263158,"{'epochs': 133, 'optimizer__learning_rate': 0.005736842105263158}",-1.5476847497723398,-1.6498745748249444,-1.5045297913314302,-1.567363038642905,0.060946439938956126,284
122,22.344646056493122,1.2912890130742292,0.8215866088867188,0.09870804133958438,133,0.010973684210526316,"{'epochs': 133, 'optimizer__learning_rate': 0.010973684210526316}",-1.2512262546423514,-1.6087636250421107,-1.405226315471307,-1.4217387317185894,0.14643027402336423,236
123,21.976940711339314,1.4837772603058113,0.7906095186869303,0.08263502182534971,133,0.016210526315789474,"{'epochs': 133, 'optimizer__learning_rate': 0.016210526315789474}",-1.5498359088813907,-1.6943028052095936,-1.4101835848267386,-1.5514407663059078,0.11599673708990012,282
124,21.91481359799703,1.6355414909479764,0.8258325258890787,0.05108570374424413,133,0.02144736842105263,"{'epochs': 133, 'optimizer__learning_rate': 0.02144736842105263}",-1.4529480329377378,-1.396266150050399,-1.5959853833461972,-1.4817331887781113,0.08403722165259594,256
125,21.611361106236775,0.5523223206100427,0.8538359006245931,0.04340590676944972,133,0.02668421052631579,"{'epochs': 133, 'optimizer__learning_rate': 0.02668421052631579}",-1.651161103286082,-2.1038527184784486,-1.2849772963020907,-1.6799970393555403,0.33492573571652023,303
126,22.162627935409546,0.4477442150919048,0.8585751056671143,0.05995664037242427,133,0.03192105263157895,"{'epochs': 133, 'optimizer__learning_rate': 0.03192105263157895}",-1.6733315043274448,-1.5825012449113736,-1.4964740917941775,-1.584102280344332,0.07221061130625135,286
127,22.13116176923116,1.8053076710327112,0.7611847718556722,0.030871533202616524,133,0.037157894736842105,"{'epochs': 133, 'optimizer__learning_rate': 0.037157894736842105}",-1.2167413465878973,-1.7139018617835418,-1.4167565240193527,-1.449133244130264,0.20425202319888183,250
128,21.270939270655315,0.24196532217665112,0.8967470328013102,0.0894226065860289,133,0.04239473684210526,"{'epochs': 133, 'optimizer__learning_rate': 0.04239473684210526}",-1.4408307989528466,-2.249971477201,-1.3537404243080366,-1.6815142334872943,0.40352935604643914,304
129,22.828600883483887,0.9620656069043013,0.848646879196167,0.09718589373352417,133,0.04763157894736842,"{'epochs': 133, 'optimizer__learning_rate': 0.04763157894736842}",-1.3977429962748262,-1.747558907625819,-1.4699372675631175,-1.5384130571545873,0.15079675787565383,276
130,21.890112002690632,0.6400858525271379,0.8389739195505778,0.07579933165642572,133,0.05286842105263158,"{'epochs': 133, 'optimizer__learning_rate': 0.05286842105263158}",-1.4790397293290987,-1.621152971455635,-1.449516565339259,-1.516569755374664,0.07492725857955838,267
131,21.939457893371582,0.4297535836018094,0.8395148118336996,0.05731755243254817,133,0.058105263157894736,"{'epochs': 133, 'optimizer__learning_rate': 0.058105263157894736}",-1.489595305617986,-1.4945392196971845,-1.1663034329182997,-1.3834793194111568,0.15357980515478886,223
132,22.250861565272015,0.8311256832324212,0.9455064137776693,0.12993995943880102,133,0.0633421052631579,"{'epochs': 133, 'optimizer__learning_rate': 0.0633421052631579}",-1.249867245522682,-1.773921493301889,-1.2916934057107696,-1.4384940481784467,0.2377968812881415,243
133,21.966782093048096,0.5132036349874877,0.8460018634796143,0.027647568328484872,133,0.06857894736842104,"{'epochs': 133, 'optimizer__learning_rate': 0.06857894736842104}",-1.3816257150485936,-1.4049000694169844,-1.2841099685976987,-1.3568785843544255,0.0523251212591618,213
134,22.445109446843464,0.5142595671317172,0.8598326047261556,0.0908787653096091,133,0.07381578947368421,"{'epochs': 133, 'optimizer__learning_rate': 0.07381578947368421}",-1.2840913659789412,-1.6058706413887744,-1.5686040055073474,-1.4861886709583543,0.14371195971441428,257
135,23.28266469637553,0.6462510941486758,0.7952967484792074,0.014704213971797851,133,0.07905263157894737,"{'epochs': 133, 'optimizer__learning_rate': 0.07905263157894737}",-1.2393454062100622,-1.5683289379484655,-1.399456064308449,-1.4023768028223256,0.1343228426189879,229
136,22.073614994684856,0.6317664922177791,0.8823015689849854,0.07806165772509392,133,0.08428947368421053,"{'epochs': 133, 'optimizer__learning_rate': 0.08428947368421053}",-1.294115558039367,-1.4450194675662869,-1.9091913747776743,-1.5494421334611095,0.26173477026500225,281
137,22.28126875559489,0.7291838324766311,1.0469265778859456,0.1795272828495515,133,0.08952631578947368,"{'epochs': 133, 'optimizer__learning_rate': 0.08952631578947368}",-1.1720803546774432,-1.4580875956629389,-1.4569855507996945,-1.3623845003800257,0.13456610402676303,215
138,23.101454973220825,0.42550293444973114,0.991350253423055,0.09352829135357785,133,0.09476315789473684,"{'epochs': 133, 'optimizer__learning_rate': 0.09476315789473684}",-1.3952133022907458,-1.6678854756734,-1.5104672388882971,-1.5245220056174809,0.11176069936897584,270
139,22.92691930135091,0.3735282512785538,0.8975590070088705,0.17201044640212643,133,0.1,"{'epochs': 133, 'optimizer__learning_rate': 0.1}",-1.4555639048533742,-1.5622066803052657,-1.4523538209039575,-1.4900414686875323,0.05104533596464186,260
140,25.507516145706177,0.8439228022967197,0.9919506708780924,0.2096614902730945,153,0.0005,"{'epochs': 153, 'optimizer__learning_rate': 0.0005}",-1.536497040576218,-1.1756056956243977,-1.3999738884702095,-1.3706922082236084,0.14878105460447932,217
141,25.05816411972046,0.6708227088030003,0.8696362972259521,0.08816473187992827,153,0.005736842105263158,"{'epochs': 153, 'optimizer__learning_rate': 0.005736842105263158}",-1.106788102851291,-1.6437643306353629,-1.3057016342713852,-1.3520846892526794,0.2216595108770074,211
142,26.069313605626423,0.5924585478121446,0.9579451084136963,0.07966250320534955,153,0.010973684210526316,"{'epochs': 153, 'optimizer__learning_rate': 0.010973684210526316}",-1.3850768959307391,-1.5729828457487076,-1.3825696451244274,-1.446876462267958,0.08917655350519305,249
143,24.550552209218342,0.7878232085172915,0.8215603033701578,0.0841623580203282,153,0.016210526315789474,"{'epochs': 153, 'optimizer__learning_rate': 0.016210526315789474}",-1.2380352116168647,-1.595727035348952,-1.3278392581487766,-1.3872005017048643,0.1519400717796122,225
144,25.139365434646606,0.3894074934659469,0.8370535373687744,0.046161508303745095,153,0.02144736842105263,"{'epochs': 153, 'optimizer__learning_rate': 0.02144736842105263}",-1.399183716899959,-1.6705573507443674,-1.1669059645889281,-1.4122156774110846,0.20582120669834858,233
145,25.325981696446735,0.9281514891638354,0.8181235790252686,0.05907087059650211,153,0.02668421052631579,"{'epochs': 153, 'optimizer__learning_rate': 0.02668421052631579}",-1.402081166040463,-1.6021756473174296,-1.310385276011508,-1.4382140297898003,0.12183210600045188,242
146,25.20856285095215,0.6599081796803422,0.8010024229685465,0.08044315415827877,153,0.03192105263157895,"{'epochs': 153, 'optimizer__learning_rate': 0.03192105263157895}",-1.1816928432245883,-1.6204878090982195,-1.3595128728844261,-1.387231175069078,0.1802063330851796,226
147,26.022957801818848,1.316096982896484,0.8802114327748617,0.05315014456238494,153,0.037157894736842105,"{'epochs': 153, 'optimizer__learning_rate': 0.037157894736842105}",-1.0657978880171126,-1.4595782190349096,-1.5006791173848169,-1.3420184081456128,0.19603682097391265,205
148,23.62517460187276,0.7713282096228888,0.8554286162058512,0.08846269909831339,153,0.04239473684210526,"{'epochs': 153, 'optimizer__learning_rate': 0.04239473684210526}",-1.71398826059271,-1.5436909950673212,-1.120433659798111,-1.459370971819381,0.24954514056780563,251
149,23.90187939008077,0.6253611199732485,0.7615736325581869,0.019276879337532932,153,0.04763157894736842,"{'epochs': 153, 'optimizer__learning_rate': 0.04763157894736842}",-1.5885451138017863,-1.531984069997565,-1.3397605451836594,-1.4867632429943367,0.10648046077964661,259
150,22.38523856798808,0.8656536900665477,0.8410219351450602,0.1365731148838963,153,0.05286842105263158,"{'epochs': 153, 'optimizer__learning_rate': 0.05286842105263158}",-1.3542267818790907,-1.3971224859551559,-1.5426745678009959,-1.4313412785450808,0.08064877072611945,239
151,22.122580687204998,0.7672930813260891,0.7329632441202799,0.08462682102697199,153,0.058105263157894736,"{'epochs': 153, 'optimizer__learning_rate': 0.058105263157894736}",-1.3859986056263138,-1.4691922887961415,-1.559678816892259,-1.471623237104905,0.07092548239105487,253
152,22.040919065475464,0.6813339348216804,0.7978702386220297,0.0685427985986623,153,0.0633421052631579,"{'epochs': 153, 'optimizer__learning_rate': 0.0633421052631579}",-1.2474004883843461,-1.3293716111475669,-1.3317003702229766,-1.3028241565849632,0.0392019814747239,193
153,21.645539442698162,0.641454277291083,0.779170831044515,0.049615923446409395,153,0.06857894736842104,"{'epochs': 153, 'optimizer__learning_rate': 0.06857894736842104}",-1.4405482297542755,-1.5644221715433622,-1.4536715138188772,-1.486213971705505,0.055560459786726704,258
154,22.1311407883962,0.6535820439796164,0.7763490676879883,0.07509465967304176,153,0.07381578947368421,"{'epochs': 153, 'optimizer__learning_rate': 0.07381578947368421}",-1.3182208361850767,-1.3796897286272292,-1.5362581720363768,-1.4113895789495607,0.09179226670087497,232
155,22.37518811225891,0.7792598701319654,0.8142221768697103,0.05633424220817533,153,0.07905263157894737,"{'epochs': 153, 'optimizer__learning_rate': 0.07905263157894737}",-1.1987677967931354,-1.5316636346229473,-1.3171376932683307,-1.3491897082281377,0.13778100608898863,207
156,23.56997013092041,0.630956201946293,0.944785992304484,0.11923678626997607,153,0.08428947368421053,"{'epochs': 153, 'optimizer__learning_rate': 0.08428947368421053}",-1.8589102926494512,-1.686242814727073,-1.5123917641370552,-1.6858482905045264,0.14146587194472188,305
157,23.066072940826416,0.7096295536770116,0.8203866481781006,0.04341697830210793,153,0.08952631578947368,"{'epochs': 153, 'optimizer__learning_rate': 0.08952631578947368}",-1.4802114545650094,-1.4594927969071447,-1.390829009695846,-1.443511087056,0.03820005802807013,246
158,22.968279997507732,0.6429841550647709,0.7951438426971436,0.02094243380658532,153,0.09476315789473684,"{'epochs': 153, 'optimizer__learning_rate': 0.09476315789473684}",-1.5119957588727868,-1.5586124623483557,-1.5695433076102028,-1.546717176277115,0.024954003879922818,279
159,22.017868757247925,0.46005634140993945,0.9320007165273031,0.16023226683710584,153,0.1,"{'epochs': 153, 'optimizer__learning_rate': 0.1}",-1.2452182468207444,-1.4219197950081117,-1.4546261677032097,-1.3739214031773554,0.09198117034057687,221
160,24.756959358851116,0.7282773033963523,0.8366573651631674,0.05415846694433649,174,0.0005,"{'epochs': 174, 'optimizer__learning_rate': 0.0005}",-1.6608033060090315,-1.7904183927533321,-1.4637381264916864,-1.63831994175135,0.13431089641190105,300
161,25.08769170443217,0.923321061684927,0.8353984355926514,0.10141548882230285,174,0.005736842105263158,"{'epochs': 174, 'optimizer__learning_rate': 0.005736842105263158}",-1.4703007087554678,-1.3038631643431815,-1.2983815140590809,-1.3575151290525767,0.07978284011050327,214
162,24.415915966033936,0.5009046203357743,0.7061297098795573,0.03557299900026604,174,0.010973684210526316,"{'epochs': 174, 'optimizer__learning_rate': 0.010973684210526316}",-1.3309777011717094,-1.5098119951926092,-1.4987425322693455,-1.446510742877888,0.08181909331675415,248
163,25.14574917157491,0.465033484724971,0.8622012933095297,0.07021714383019778,174,0.016210526315789474,"{'epochs': 174, 'optimizer__learning_rate': 0.016210526315789474}",-1.188357731927794,-1.7056183917957703,-1.5333946525230941,-1.475790258748886,0.2150633196655256,255
164,26.014949878056843,0.05732671854885629,0.8302912712097168,0.04408955517286199,174,0.02144736842105263,"{'epochs': 174, 'optimizer__learning_rate': 0.02144736842105263}",-1.3882823168231684,-1.5447225750765117,-1.3099214833120578,-1.4143087917372459,0.09760779074365154,234
165,25.835011959075928,0.1725635005653679,0.7529712518056234,0.018718326564136897,174,0.02668421052631579,"{'epochs': 174, 'optimizer__learning_rate': 0.02668421052631579}",-1.3902145229110352,-1.4942580246337402,-1.301644521759084,-1.3953723564346199,0.07871866702548626,228
166,25.78644100824992,0.19850359466473938,0.8479440212249756,0.06593654635123326,174,0.03192105263157895,"{'epochs': 174, 'optimizer__learning_rate': 0.03192105263157895}",-1.251968490190021,-1.454586166345397,-1.4155021615204566,-1.3740189393519582,0.08776530811872442,222
167,25.796516180038452,0.17624566698442906,0.7103086312611898,0.11679683023727705,174,0.037157894736842105,"{'epochs': 174, 'optimizer__learning_rate': 0.037157894736842105}",-1.4921058668246645,-1.7253584665598876,-1.4016764770164072,-1.5397136034669865,0.13636319158741714,277
168,26.804317315419514,0.33886444144569944,0.9729773203531901,0.13903227094659484,174,0.04239473684210526,"{'epochs': 174, 'optimizer__learning_rate': 0.04239473684210526}",-1.812085372623859,-1.4558428340369125,-1.1409098401994084,-1.4696126822867266,0.27417920583920824,252
169,26.176584243774414,0.7066624182693678,0.7497477531433105,0.05339727906713223,174,0.04763157894736842,"{'epochs': 174, 'optimizer__learning_rate': 0.04763157894736842}",-1.5240000886269134,-1.3169219706632123,-1.4442656350323901,-1.4283958981075051,0.08528080341786937,238
170,25.87272334098816,1.0324104443695188,0.7352960904439291,0.017444297489652216,174,0.05286842105263158,"{'epochs': 174, 'optimizer__learning_rate': 0.05286842105263158}",-1.2096820561102164,-1.5632145703366402,-1.444721954715161,-1.4058728603873394,0.14692004345081294,230
171,25.498982906341553,0.7689942342223868,0.7145955562591553,0.018801573983501726,174,0.058105263157894736,"{'epochs': 174, 'optimizer__learning_rate': 0.058105263157894736}",-1.3996130008297665,-1.491535503007468,-1.3936232460641071,-1.428257249967114,0.04481125060679514,237
172,24.63900883992513,0.7186024309285268,0.688250462214152,0.02745306571289696,174,0.0633421052631579,"{'epochs': 174, 'optimizer__learning_rate': 0.0633421052631579}",-1.0501281242059568,-1.4824506090099905,-1.3241681918710904,-1.2855823083623459,0.1785914061414981,186
173,25.20280623435974,0.7488013961762326,0.8058104515075684,0.022417968756542516,174,0.06857894736842104,"{'epochs': 174, 'optimizer__learning_rate': 0.06857894736842104}",-1.46570677798364,-1.2089775027388459,-1.1279204463890777,-1.267534909037188,0.14398293608924567,177
174,25.35335373878479,0.6124318651035321,0.8118348121643066,0.026655845359109653,174,0.07381578947368421,"{'epochs': 174, 'optimizer__learning_rate': 0.07381578947368421}",-1.5391024480330704,-1.5148229115969802,-1.2750274047133516,-1.442984254781134,0.11917634436947215,244
175,25.040306488672893,0.7902456868773863,0.7417333126068115,0.08005505255639409,174,0.07905263157894737,"{'epochs': 174, 'optimizer__learning_rate': 0.07905263157894737}",-1.4708341000545535,-1.2021420514167869,-1.3220393988623058,-1.3316718501112155,0.10990432911730381,202
176,25.40251310666402,0.5731003865735661,0.7407607237497965,0.09192124098209214,174,0.08428947368421053,"{'epochs': 174, 'optimizer__learning_rate': 0.08428947368421053}",-1.342008125181494,-1.5107548814162606,-1.675528489538103,-1.5094304987119527,0.1361623390229519,264
177,24.89628020922343,0.8513253362880565,0.787620464960734,0.06777949679081068,174,0.08952631578947368,"{'epochs': 174, 'optimizer__learning_rate': 0.08952631578947368}",-1.4276589969970213,-1.4356909114647403,-1.4708954583074836,-1.4447484555897485,0.018777242002756565,247
178,25.706859827041626,1.0090154598873895,0.7189451853434244,0.06278197990706791,174,0.09476315789473684,"{'epochs': 174, 'optimizer__learning_rate': 0.09476315789473684}",-1.469905298526535,-1.4488176738731007,-1.172766067021717,-1.3638296798071174,0.13537638906972943,216
179,25.45096492767334,0.6900206616663422,0.735487699508667,0.0841436494338607,174,0.1,"{'epochs': 174, 'optimizer__learning_rate': 0.1}",-1.58516965093424,-1.5809650095886747,-1.3979596981655817,-1.5213647862294988,0.08727745631894698,268
180,28.309516270955402,1.0232028830601465,0.7815391222635905,0.04616727095856521,194,0.0005,"{'epochs': 194, 'optimizer__learning_rate': 0.0005}",-1.1078624605718876,-1.2817591845936596,-1.4438203076686769,-1.2778139842780747,0.13718258444040912,180
181,27.46499975522359,0.6763731635236304,0.6658009688059489,0.04893002522779855,194,0.005736842105263158,"{'epochs': 194, 'optimizer__learning_rate': 0.005736842105263158}",-1.1705637972660834,-1.1661873735915673,-1.2784983138277912,-1.205083161561814,0.05194308877815016,145
182,32.883735497792564,7.827014843411806,0.7149883111317953,0.0518647129694012,194,0.010973684210526316,"{'epochs': 194, 'optimizer__learning_rate': 0.010973684210526316}",-1.4603229363275594,-1.1195375801334762,-1.3755588955399793,-1.3184731373336718,0.14486258452196185,197
183,27.135180314381916,1.2964979166443866,0.7194019158681234,0.08439165683356649,194,0.016210526315789474,"{'epochs': 194, 'optimizer__learning_rate': 0.016210526315789474}",-1.1784418568933681,-1.2474825379854613,-1.1883096242240736,-1.204744673034301,0.030487560670552673,144
184,25.974213043848675,0.8000985803154332,0.668065627415975,0.03433998389228376,194,0.02144736842105263,"{'epochs': 194, 'optimizer__learning_rate': 0.02144736842105263}",-1.4135531976326094,-1.3500553488417237,-1.2050397487768747,-1.3228827650837358,0.08726674268964829,199
185,32.98873519897461,7.591805874847706,0.7127160231272379,0.03601782078213283,194,0.02668421052631579,"{'epochs': 194, 'optimizer__learning_rate': 0.02668421052631579}",-1.068234971315897,-1.544662769136942,-1.2656304174620228,-1.2928427193049539,0.19545032388963648,189
186,32.42426133155823,7.974412154802067,0.7378333409627279,0.026697489682665637,194,0.03192105263157895,"{'epochs': 194, 'optimizer__learning_rate': 0.03192105263157895}",-1.152193332760598,-1.3942622454642546,-1.0251382538268676,-1.1905312773505734,0.15311320168885384,138
187,26.292118787765503,1.6613588762990001,0.6612072785695394,0.11569621531928174,194,0.037157894736842105,"{'epochs': 194, 'optimizer__learning_rate': 0.037157894736842105}",-1.3594519380351326,-1.3262742823897484,-1.2237272888679185,-1.3031511697642664,0.05777141075542979,194
188,24.25354528427124,0.4924534834410573,0.7859289646148682,0.04652206509594282,194,0.04239473684210526,"{'epochs': 194, 'optimizer__learning_rate': 0.04239473684210526}",-1.5661752498954984,-1.481531983738361,-1.1365267044684189,-1.3947446460340929,0.18582877358157307,227
189,24.822994709014893,1.1656525310108028,0.7801418304443359,0.16453504318861228,194,0.04763157894736842,"{'epochs': 194, 'optimizer__learning_rate': 0.04763157894736842}",-1.02787678690648,-1.4535907495105174,-1.418859458363234,-1.300108998260077,0.19301873539467876,192
190,26.992658694585163,0.11449671358360938,0.8120171229044596,0.11606962555392092,194,0.05286842105263158,"{'epochs': 194, 'optimizer__learning_rate': 0.05286842105263158}",-1.201513401041383,-1.418175840080195,-1.5010880606526318,-1.3735924339247365,0.12629859922320544,220
191,26.552210013071697,0.5657319728188304,0.7741696834564209,0.02648399208341043,194,0.058105263157894736,"{'epochs': 194, 'optimizer__learning_rate': 0.058105263157894736}",-1.348483037006933,-1.688631575639763,-1.1806000043091949,-1.4059048723186303,0.2113401204142654,231
192,26.978514909744263,0.4912580097648212,0.8102691173553467,0.06457275674559233,194,0.0633421052631579,"{'epochs': 194, 'optimizer__learning_rate': 0.0633421052631579}",-1.0281656189053205,-1.516046416039092,-1.2348719877012457,-1.2596946742152195,0.19994839730507027,173
193,26.446234623591106,0.7010780581842998,0.7247441609700521,0.10114717199348547,194,0.06857894736842104,"{'epochs': 194, 'optimizer__learning_rate': 0.06857894736842104}",-1.2205578117124714,-1.5626911955523164,-2.0131246713039785,-1.598791226189589,0.32456942337985256,290
194,26.136467774709065,0.18469153242093894,0.8148024082183838,0.047286345351109246,194,0.07381578947368421,"{'epochs': 194, 'optimizer__learning_rate': 0.07381578947368421}",-1.4709232256671936,-1.2226873983886626,-1.3351822369311726,-1.3429309536623428,0.10148986302220568,206
195,27.62906487782796,0.29702757958353837,0.923128604888916,0.18167718797298363,194,0.07905263157894737,"{'epochs': 194, 'optimizer__learning_rate': 0.07905263157894737}",-1.5555136572157282,-1.3518342091319597,-1.1485830256085972,-1.3519769639854282,0.1661287653583926,210
196,26.864163239796955,0.5080599518052075,0.708266019821167,0.04190788471776197,194,0.08428947368421053,"{'epochs': 194, 'optimizer__learning_rate': 0.08428947368421053}",-1.502815207200226,-1.559811962586634,-1.482366656411958,-1.5149979420662725,0.032769479028862805,266
197,27.494303862253826,0.5052415431308512,0.7804579734802246,0.10186206589778986,194,0.08952631578947368,"{'epochs': 194, 'optimizer__learning_rate': 0.08952631578947368}",-1.3809474558488408,-1.263080313408012,-1.0957889116000223,-1.246605560285625,0.11699690012235094,167
198,26.2717502117157,0.2468427069896944,0.7851183414459229,0.10626562432192886,194,0.09476315789473684,"{'epochs': 194, 'optimizer__learning_rate': 0.09476315789473684}",-1.2520637801753163,-1.3695177691790095,-1.2449768563115908,-1.2888528018886387,0.05711207597598474,188
199,26.865342140197754,0.6608604491642946,0.6790682474772135,0.03910685320400992,194,0.1,"{'epochs': 194, 'optimizer__learning_rate': 0.1}",-1.173463461896197,-1.6228379978214895,-1.2211931796930928,-1.3391648798035931,0.20153140351607632,203
200,29.89178991317749,0.8248951367057036,0.8728588422139486,0.02482625362579655,215,0.0005,"{'epochs': 215, 'optimizer__learning_rate': 0.0005}",-1.095380843850481,-1.2135680426980906,-1.1925730291314054,-1.1671739718933256,0.051483897639932275,125
201,29.665818134943645,0.6784779540269334,0.6878097852071127,0.061807141466852754,215,0.005736842105263158,"{'epochs': 215, 'optimizer__learning_rate': 0.005736842105263158}",-1.129794370392513,-1.473651530266175,-1.0204167042841426,-1.2079542016476101,0.19310993636977833,147
202,30.23046064376831,0.2664636327196766,0.9107093016306559,0.1656471125757468,215,0.010973684210526316,"{'epochs': 215, 'optimizer__learning_rate': 0.010973684210526316}",-1.4071595898028746,-1.49070723816882,-1.4156540164844584,-1.4378402814853841,0.03754308771610204,241
203,29.014182806015015,0.15257057247579997,0.8813846906026205,0.031094747517178226,215,0.016210526315789474,"{'epochs': 215, 'optimizer__learning_rate': 0.016210526315789474}",-1.1970764169024637,-1.4545115511940374,-1.0431307581787541,-1.2315729087584184,0.1697076803963152,160
204,29.62151034673055,0.9134214013822507,0.743239164352417,0.07064934553908893,215,0.02144736842105263,"{'epochs': 215, 'optimizer__learning_rate': 0.02144736842105263}",-1.1282415042833738,-1.365780044805789,-1.0760213740328353,-1.1900143077073326,0.12610030730644173,137
205,29.994569698969524,0.8527705482965341,0.7904441356658936,0.021959158001212134,215,0.02668421052631579,"{'epochs': 215, 'optimizer__learning_rate': 0.02668421052631579}",-1.4128434883391638,-1.4036901716974592,-1.336477162490847,-1.3843369408424901,0.034047658649674475,224
206,30.43224064509074,0.2122064548459909,0.7394806543986002,0.022784577878597972,215,0.03192105263157895,"{'epochs': 215, 'optimizer__learning_rate': 0.03192105263157895}",-1.2294196389531362,-1.3860523035374843,-1.1372002730942428,-1.2508907385282877,0.10272159575491924,169
207,29.62571883201599,0.4266179107720077,0.7260715166727701,0.05667501922238791,215,0.037157894736842105,"{'epochs': 215, 'optimizer__learning_rate': 0.037157894736842105}",-1.2654251772363145,-1.052157055891444,-1.1347614410042743,-1.1507812247106777,0.08780014425953438,117
208,29.39633576075236,0.44509276799858216,0.9366141160329183,0.15550835653490544,215,0.04239473684210526,"{'epochs': 215, 'optimizer__learning_rate': 0.04239473684210526}",-1.1065246029784501,-1.2795808852326886,-1.1526260426204331,-1.1795771769438572,0.07317509566286473,134
209,29.277695576349895,0.7703990861143268,0.692629893620809,0.04984598569315092,215,0.04763157894736842,"{'epochs': 215, 'optimizer__learning_rate': 0.04763157894736842}",-1.260929050227276,-1.1233264206892226,-1.1074286439206529,-1.1638947049457171,0.0689199194704086,123
210,28.838828643163044,0.041706069057417895,0.7739385763804117,0.03439748239660396,215,0.05286842105263158,"{'epochs': 215, 'optimizer__learning_rate': 0.05286842105263158}",-1.3213299013941202,-1.4373024242247188,-1.23565097138817,-1.331427765669003,0.08263293231699725,201
211,29.94447914759318,0.11152488801205043,0.7549431324005127,0.08026886434665968,215,0.058105263157894736,"{'epochs': 215, 'optimizer__learning_rate': 0.058105263157894736}",-1.228375110233363,-1.5762007399510476,-1.0415088969767785,-1.2820282490537298,0.22155937686432692,183
212,29.38236625989278,0.48809566990028846,0.7555601596832275,0.049406909834616555,215,0.0633421052631579,"{'epochs': 215, 'optimizer__learning_rate': 0.0633421052631579}",-1.2234547368647875,-1.1465250151155773,-1.1579704974882141,-1.1759834164895262,0.0338909472702628,130
213,29.784626642862957,0.7549835623538906,0.870336135228475,0.08656466165398893,215,0.06857894736842104,"{'epochs': 215, 'optimizer__learning_rate': 0.06857894736842104}",-1.2922621019512597,-1.151543482188265,-1.078795187568731,-1.174200257236085,0.08860785509075031,128
214,28.959509054819744,0.02109914202685911,0.8070976734161377,0.07269456752324868,215,0.07381578947368421,"{'epochs': 215, 'optimizer__learning_rate': 0.07381578947368421}",-1.4041330663965146,-1.1635294238054041,-1.1076968006992032,-1.2251197636337072,0.12861737149459024,157
215,29.957250754038494,0.6431236063416017,0.8448789119720459,0.04725028109611398,215,0.07905263157894737,"{'epochs': 215, 'optimizer__learning_rate': 0.07905263157894737}",-1.3187291519300293,-1.5166968470983861,-1.2846093721612737,-1.3733451237298964,0.10231756866867688,219
216,30.157852093378704,0.6316497898916063,0.7932621637980143,0.10414922572527638,215,0.08428947368421053,"{'epochs': 215, 'optimizer__learning_rate': 0.08428947368421053}",-1.0963349631466799,-1.1451825692308137,-1.0471713716562356,-1.0962296346779097,0.040012973171755985,78
217,29.767970005671184,0.7493250804036968,0.6988154252370199,0.10741206835312699,215,0.08952631578947368,"{'epochs': 215, 'optimizer__learning_rate': 0.08952631578947368}",-1.4997143105533062,-1.0419045939818008,-1.4136650509502642,-1.3184279851617904,0.19866220605476537,196
218,29.769309441248577,0.4018084872727396,0.8460418383280436,0.04505009322644254,215,0.09476315789473684,"{'epochs': 215, 'optimizer__learning_rate': 0.09476315789473684}",-1.1007069447279176,-1.2984937131578775,-1.3268786696028059,-1.2420264424962004,0.10059763673567708,165
219,28.563609917958576,0.032880527654004135,0.7400376001993815,0.060951844448870286,215,0.1,"{'epochs': 215, 'optimizer__learning_rate': 0.1}",-1.4851146034764628,-1.4117832089319768,-1.3628488608457818,-1.4199155577514073,0.05024492862136204,235
220,31.517545620600384,1.063867779164015,0.8216306368509928,0.04709856285179393,235,0.0005,"{'epochs': 235, 'optimizer__learning_rate': 0.0005}",-1.0453387308158064,-1.2695167333703414,-1.3297887070992247,-1.2148813904284574,0.12238385725710793,150
221,32.52597181002299,0.8535093819235389,0.8218139807383219,0.08053829594143527,235,0.005736842105263158,"{'epochs': 235, 'optimizer__learning_rate': 0.005736842105263158}",-1.155426716982585,-1.5633053317563412,-1.3406662406331706,-1.3531327631240322,0.16674891650762622,212
222,36.89262827237447,5.327160610971426,0.7434529463450114,0.011797724478391336,235,0.010973684210526316,"{'epochs': 235, 'optimizer__learning_rate': 0.010973684210526316}",-1.1550927693895354,-1.5727460220469578,-1.1100862427994163,-1.279308344745303,0.20830370408623602,181
223,31.367310921351116,0.18056577053140885,0.776322603225708,0.06031196628879887,235,0.016210526315789474,"{'epochs': 235, 'optimizer__learning_rate': 0.016210526315789474}",-1.3753174897078164,-1.2090001490202729,-1.0722756641319287,-1.2188644342866726,0.12391277874632727,151
